station_code,lat,lng,old_district,old_province,new_district,new_province,region,technician
C.HNO5142,9.333409,103.333412,Phu Quoc,Kiên Giang,Đặc khu Thổ Châu,Tỉnh An Giang,Mtay,Hồng Phát
C.HNO5147,18.520613,105.708344,Hong Linh,Hà Tĩnh,Phường Nam Hồng Lĩnh,Tỉnh Hà Tĩnh,,
C.HNO5148,20.981579,105.845413,Hoang Mai,Hà Nội	,Phường Hoàng Mai,Thành phố Hà Nội,,
C.HNO5149,9.333416,103.33342,Phu Quoc,Kiên Giang,Đặc khu Thổ Châu,Tỉnh An Giang,Mtay,Hồng Phát
C.HNO5150,20.981131,105.771988,Ha Dong,Hà Nội	,Phường Hà Đông,Thành phố Hà Nội,,
C.HNO5153,21.039499,105.803596,Cau Giay,Hà Nội	,Phường Nghĩa Đô,Thành phố Hà Nội,,
C.HNO5154,20.97979,105.665627,Quoc Oai,Hà Nội	,Xã Hưng Đạo,Thành phố Hà Nội,,
C.HNO5156,21.059099,105.839157,Tay Ho,Hà Nội	,Phường Hồng Hà,Thành phố Hà Nội,,
C.HNO5160,21.103027,105.544464,Phuc Tho,Hà Nội	,Xã Phúc Thọ,Thành phố Hà Nội,,
C.HNO5162,21.092014,105.733978,Bac Tu Liem,Hà Nội	,Phường Thượng Cát,Thành phố Hà Nội,,
C.HNO5164,21.017479,105.827888,Dong Da,Hà Nội	,Phường Đống Đa,Thành phố Hà Nội,,
C.HNO5166,20.868382,105.857277,Thuong Tin,Hà Nội	,Xã Thường Tín,Thành phố Hà Nội,,
C.HNO5167,20.959068,105.743805,Ha Dong,Hà Nội	,Phường Yên Nghĩa,Thành phố Hà Nội,,
C.HNO5168,21.11068,105.793015,Dong Anh,Hà Nội	,Xã Vĩnh Thanh,Thành phố Hà Nội,,
C.HNO5171,20.978769,105.836136,Hoang Mai,Hà Nội	,Phường Định Công,Thành phố Hà Nội,,
C.HNO5172,9.333439,103.333443,Phu Quoc,Kiên Giang,Đặc khu Thổ Châu,Tỉnh An Giang,Mtay,Hồng Phát
C.HNO5173,20.896275,105.889297,Thuong Tin,Hà Nội	,Xã Hồng Vân,Thành phố Hà Nội,,
C.HNO5174,21.301926,105.775803,Soc Son,Vĩnh Phúc,Xã Kim Anh,Thành phố Hà Nội,,
C.HNO5175,9.333442,103.333443,Phu Quoc,Kiên Giang,Đặc khu Thổ Châu,Tỉnh An Giang,Mtay,Hồng Phát
C.HNO5176,21.061916,105.912086,Long Bien,Hà Nội	,Phường Việt Hưng,Thành phố Hà Nội,,
C.HNO5177,21.10463,105.64521,Dan Phuong,Hà Nội	,Xã Liên Minh,Thành phố Hà Nội,,
C.HNO5179,20.984819,105.751595,Ha Dong,Hà Nội	,Phường Dương Nội,Thành phố Hà Nội,,
C.HNO5180,21.040472,105.727974,Hoai Duc,Hà Nội	,Xã Sơn Đồng,Thành phố Hà Nội,,
C.HNO5181,21.03635,105.790314,Cau Giay,Hà Nội	,Phường Cầu Giấy,Thành phố Hà Nội,,
C.HNO5182,21.14085,105.626923,Dan Phuong,Hà Nội	,Xã Liên Minh,Thành phố Hà Nội,,
C.HNO5183,21.001089,105.820892,Thanh Xuan,Hà Nội	,Phường Khương Đình,Thành phố Hà Nội,,
C.HNO5184,21.007639,105.716721,Hoai Duc,Hà Nội	,Xã An Khánh,Thành phố Hà Nội,,
C.HNO5185,21.062813,105.706558,Hoai Duc,Hà Nội	,Xã Hoài Đức,Thành phố Hà Nội,,
C.HNO5186,21.111025,105.452606,Son Tay,Hà Nội	,Phường Tùng Thiện,Thành phố Hà Nội,,
C.HNO5188,21.058029,105.618393,Thach That,Hà Nội	,Xã Tây Phương,Thành phố Hà Nội,,
C.HNO5189,9.333456,103.333458,Phu Quoc,Kiên Giang,Đặc khu Thổ Châu,Tỉnh An Giang,Mtay,Hồng Phát
C.HNO5190,20.962084,105.866722,Hoang Mai,Hà Nội	,Phường Yên Sở,Thành phố Hà Nội,,
C.HNO5191,21.080681,105.514442,Son Tay,Hà Nội	,Xã Đoài Phương,Thành phố Hà Nội,,
C.HNO5192,21.04014,105.759216,Bac Tu Liem,Hà Nội	,Phường Xuân Phương,Thành phố Hà Nội,,
C.HNO5193,20.98229,105.748688,Ha Dong,Hà Nội	,Phường Dương Nội,Thành phố Hà Nội,,
C.HNO5194,20.848658,105.741516,Chuong My,Hà Nội	,Xã Quảng Bị,Thành phố Hà Nội,,
C.HNO5195,9.333462,103.333466,Phu Quoc,Kiên Giang,Đặc khu Thổ Châu,Tỉnh An Giang,Mtay,Hồng Phát
C.HNO5197,21.11565,105.467072,Son Tay,Hà Nội	,Phường Tùng Thiện,Thành phố Hà Nội,,
C.HNO5198,20.999781,105.820007,Thanh Xuan,Hà Nội	,Phường Khương Đình,Thành phố Hà Nội,,
C.HNO5199,20.974819,105.743118,Ha Dong,Hà Nội	,Phường Dương Nội,Thành phố Hà Nội,,
C.HNO5200,21.027908,105.741646,Nam Tu Liem,Hà Nội	,Phường Xuân Phương,Thành phố Hà Nội,,
C.HNO5201,20.881027,105.825836,Thuong Tin,Hà Nội	,Xã Thường Tín,Thành phố Hà Nội,,
C.HNO5203,21.049406,105.508606,Son Tay,Hà Nội	,Xã Đoài Phương,Thành phố Hà Nội,,
C.HNO5206,9.333473,103.333473,Phu Quoc,Kiên Giang,Đặc khu Thổ Châu,Tỉnh An Giang,Mtay,Hồng Phát
C.HNO5211,20.943909,105.697083,Chuong My,Hà Nội	,Phường Chương Mỹ,Thành phố Hà Nội,,
C.HNO5213,20.939939,105.854332,Thanh Tri,Hà Nội	,Xã Thanh Trì,Thành phố Hà Nội,,
C.HNO5214,21.025352,105.877068,Long Bien,Hà Nội	,Phường Long Biên,Thành phố Hà Nội,,
C.HNO5215,20.948023,105.875641,Thanh Tri,Hà Nội	,Xã Thanh Trì,Thành phố Hà Nội,,
C.HNO5216,9.333483,103.333481,Phu Quoc,Kiên Giang,Đặc khu Thổ Châu,Tỉnh An Giang,Mtay,Hồng Phát
C.HNO5217,21.088409,105.917305,Gia Lam,Hà Nội	,Xã Phù Đổng,Thành phố Hà Nội,,
C.HNO5218,21.076727,105.930542,Gia Lam,Hà Nội	,Xã Phù Đổng,Thành phố Hà Nội,,
C.HNO5219,9.333486,103.333488,Phu Quoc,Kiên Giang,Đặc khu Thổ Châu,Tỉnh An Giang,Mtay,Hồng Phát
C.HNO5220,21.15855,105.764946,Me Linh,Hà Nội	,Xã Mê Linh,Thành phố Hà Nội,,
C.HNO5221,21.042471,105.574615,Thach That,Hà Nội	,Xã Thạch Thất,Thành phố Hà Nội,,
C.HNO5222,20.98225,105.957443,Gia Lam,Hà Nội	,Xã Gia Lâm,Thành phố Hà Nội,,
C.HNO5223,21.123854,105.621674,Phuc Tho,Hà Nội	,Xã Hát Môn,Thành phố Hà Nội,,
C.HNO5224,21.005215,105.67173,Hoai Duc,Hà Nội	,Xã Sơn Đồng,Thành phố Hà Nội,,
C.HNO5225,21.168243,105.884094,Dong Anh,Hà Nội	,Xã Thư Lâm,Thành phố Hà Nội,,
C.HNO5226,20.945999,105.723602,Ha Dong,Hà Nội	,Phường Yên Nghĩa,Thành phố Hà Nội,,
C.HNO5228,9.333495,103.333496,Phu Quoc,Kiên Giang,Đặc khu Thổ Châu,Tỉnh An Giang,Mtay,Hồng Phát
C.HNO5229,9.333496,103.333496,Phu Quoc,Kiên Giang,Đặc khu Thổ Châu,Tỉnh An Giang,Mtay,Hồng Phát
C.HNO5230,9.333497,103.333496,Phu Quoc,Kiên Giang,Đặc khu Thổ Châu,Tỉnh An Giang,Mtay,Hồng Phát
C.HNO5231,20.951393,105.79071,Ha Dong,Hà Nội	,Phường Kiến Hưng,Thành phố Hà Nội,,
C.HNO5232,21.066469,105.907578,Long Bien,Hà Nội	,Phường Việt Hưng,Thành phố Hà Nội,,
C.HNO5235,20.96386,105.725555,Hoai Duc,Hà Nội	,Xã An Khánh,Thành phố Hà Nội,,
C.HNO5237,20.851095,105.722977,Chuong My,Hà Nội	,Xã Hoà Phú,Thành phố Hà Nội,,
C.HNO5239,21.087749,105.511559,Son Tay,Hà Nội	,Xã Đoài Phương,Thành phố Hà Nội,,
C.HNO5240,21.009823,105.807472,Cau Giay,Hà Nội	,Phường Yên Hoà,Thành phố Hà Nội,,
C.HNO5241,21.413,105.421402,Song Lo,Phú Thọ,Xã Tam Sơn,Tỉnh Phú Thọ,,
C.HNO5242,20.852278,105.858391,Thuong Tin,Hà Nội	,Xã Thượng Phúc,Thành phố Hà Nội,,
C.HNO5244,21.01001,105.912796,Long Bien,Hà Nội	,Phường Long Biên,Thành phố Hà Nội,,
C.HNO5247,20.982687,105.770821,Ha Dong,Hà Nội	,Phường Hà Đông,Thành phố Hà Nội,,
C.HNO5248,9.333515,103.333511,Phu Quoc,Kiên Giang,Đặc khu Thổ Châu,Tỉnh An Giang,Mtay,Hồng Phát
C.HNO5251,21.133089,105.798889,Dong Anh,Hà Nội	,Xã Thiên Lộc,Thành phố Hà Nội,,
C.HNO5252,21.055767,105.838997,Tay Ho,Hà Nội	,Phường Hồng Hà,Thành phố Hà Nội,,
C.HNO5253,20.912102,105.847824,Thanh Tri,Hà Nội	,Xã Ngọc Hồi,Thành phố Hà Nội,,
C.HNO5254,9.333521,103.333519,Phu Quoc,Kiên Giang,Đặc khu Thổ Châu,Tỉnh An Giang,Mtay,Hồng Phát
C.HNO5255,21.263323,105.854668,Soc Son,Hà Nội	,Xã Sóc Sơn,Thành phố Hà Nội,,
C.HNO5258,21.06448,105.498077,Son Tay,Hà Nội	,Xã Đoài Phương,Thành phố Hà Nội,,
C.HNO5259,20.974777,105.853081,Hoang Mai,Hà Nội	,Phường Hoàng Mai,Thành phố Hà Nội,,
C.HNO5260,9.333527,103.333527,Phu Quoc,Kiên Giang,Đặc khu Thổ Châu,Tỉnh An Giang,Mtay,Hồng Phát
C.HNO5262,21.159279,105.723808,Me Linh,Hà Nội	,Xã Mê Linh,Thành phố Hà Nội,,
C.HNO5263,20.980898,105.930092,Gia Lam,Hà Nội	,Xã Bát Tràng,Thành phố Hà Nội,,
C.HNO5264,9.333531,103.333534,Phu Quoc,Kiên Giang,Đặc khu Thổ Châu,Tỉnh An Giang,Mtay,Hồng Phát
C.HNO5265,9.333532,103.333534,Phu Quoc,Kiên Giang,Đặc khu Thổ Châu,Tỉnh An Giang,Mtay,Hồng Phát
C.HNO5266,9.333533,103.333534,Phu Quoc,Kiên Giang,Đặc khu Thổ Châu,Tỉnh An Giang,Mtay,Hồng Phát
C.HNO5267,21.069559,105.564835,Thach That,Hà Nội	,Xã Thạch Thất,Thành phố Hà Nội,,
C.HNO5268,21.000195,105.981834,Gia Lam,Hà Nội	,Xã Thuận An,Thành phố Hà Nội,,
C.HNO5269,20.965412,105.768715,Ha Dong,Hà Nội	,Phường Hà Đông,Thành phố Hà Nội,,
C.HNO5270,21.07139,105.90506,Long Bien,Hà Nội	,Phường Việt Hưng,Thành phố Hà Nội,,
C.HNO5273,21.05279,105.573822,Thach That,Hà Nội	,Xã Thạch Thất,Thành phố Hà Nội,,
C.HNO5274,19.56719,105.798759,Tinh Gia,Thanh Hóa,Phường Ngọc Sơn,Tỉnh Thanh Hoá,,
C.HNO5275,9.333542,103.333542,Phu Quoc,Kiên Giang,Đặc khu Thổ Châu,Tỉnh An Giang,Mtay,Hồng Phát
C.HNO5276,19.883673,105.679733,Thieu Hoa,Thanh Hóa,Xã Thiệu Hoá,Tỉnh Thanh Hoá,,
C.HNO5280,19.441843,105.777534,Tinh Gia,Thanh Hóa,Phường Tĩnh Gia,Tỉnh Thanh Hoá,,
C.HNO5282,9.333549,103.333549,Phu Quoc,Kiên Giang,Đặc khu Thổ Châu,Tỉnh An Giang,Mtay,Hồng Phát
C.HNO5286,9.333553,103.333549,Phu Quoc,Kiên Giang,Đặc khu Thổ Châu,Tỉnh An Giang,Mtay,Hồng Phát
C.HNO5287,19.457619,105.785484,Tinh Gia,Thanh Hóa,Phường Tĩnh Gia,Tỉnh Thanh Hoá,,
C.HNO5288,21.13353,105.854599,Dong Anh,Hà Nội	,Xã Đông Anh,Thành phố Hà Nội,,
C.HNO5289,20.949467,105.771996,Ha Dong,Hà Nội	,Phường Kiến Hưng,Thành phố Hà Nội,,
C.HNO5290,20.991039,105.786247,Nam Tu Liem,Hà Nội	,Phường Đại Mỗ,Thành phố Hà Nội,,
C.HNO5291,21.011869,105.682373,Hoai Duc,Hà Nội	,Xã Sơn Đồng,Thành phố Hà Nội,,
C.HNO5292,20.977261,105.758698,Ha Dong,Hà Nội	,Phường Dương Nội,Thành phố Hà Nội,,
C.HNO5293,21.082466,105.717651,Dan Phuong,Hà Nội	,Xã Ô Diên,Thành phố Hà Nội,,
C.HNO5294,21.11487,105.465424,Son Tay,Hà Nội	,Phường Tùng Thiện,Thành phố Hà Nội,,
C.HNO5295,9.333562,103.333565,Phu Quoc,Kiên Giang,Đặc khu Thổ Châu,Tỉnh An Giang,Mtay,Hồng Phát
C.HNO5296,19.772251,105.819962,Thanh Hoa,Thanh Hóa,Phường Quảng Phú,Tỉnh Thanh Hoá,,
C.HNO5298,21.08893,105.723167,Dan Phuong,Hà Nội	,Xã Ô Diên,Thành phố Hà Nội,,
C.HNO5299,9.333566,103.333565,Phu Quoc,Kiên Giang,Đặc khu Thổ Châu,Tỉnh An Giang,Mtay,Hồng Phát
C.HNO5301,21.118416,105.712601,Dan Phuong,Hà Nội	,Xã Ô Diên,Thành phố Hà Nội,,
C.HNO5302,21.090555,105.775276,Bac Tu Liem,Hà Nội	,Phường Đông Ngạc,Thành phố Hà Nội,,
C.HNO5303,21.08597,105.782082,Bac Tu Liem,Hà Nội	,Phường Đông Ngạc,Thành phố Hà Nội,,
C.HNO5304,20.98856,105.786385,Ha Dong,Hà Nội	,Phường Đại Mỗ,Thành phố Hà Nội,,
C.HNO5305,20.997278,105.716415,Hoai Duc,Hà Nội	,Xã An Khánh,Thành phố Hà Nội,,
C.HNO5306,21.006699,105.992714,Gia Lam,Hà Nội	,Xã Thuận An,Thành phố Hà Nội,,
C.HNO5307,21.217445,105.188446,Thanh Son,Phú Thọ,Xã Thanh Sơn,Tỉnh Phú Thọ,,
C.HNO5309,21.025972,105.875053,Long Bien,Hà Nội	,Phường Long Biên,Thành phố Hà Nội,,
C.HNO5308,20.99754,105.759209,Nam Tu Liem,Hà Nội	,Phường Tây Mỗ,Thành phố Hà Nội,,
C.HNO5311,21.160688,105.655777,Me Linh,Hà Nội	,Xã Yên Lãng,Thành phố Hà Nội,,
C.HNO5312,21.02387,105.522217,Thach That,Hà Nội	,Xã Hoà Lạc,Thành phố Hà Nội,,
C.HNO5314,21.10569,105.563866,Phuc Tho,Hà Nội	,Xã Phúc Thọ,Thành phố Hà Nội,,
C.HNO5315,21.05184,105.53421,Thach That,Hà Nội	,Xã Hạ Bằng,Thành phố Hà Nội,,
C.HNO5316,21.041519,105.799644,Cau Giay,Hà Nội	,Phường Nghĩa Đô,Thành phố Hà Nội,,
C.HNO5317,20.924587,105.638573,Chuong My,Hà Nội	,Xã Phú Nghĩa,Thành phố Hà Nội,,
C.HNO5318,21.032867,105.758255,Nam Tu Liem,Hà Nội	,Phường Xuân Phương,Thành phố Hà Nội,,
C.HNO5320,9.333587,103.333588,Phu Quoc,Kiên Giang,Đặc khu Thổ Châu,Tỉnh An Giang,Mtay,Hồng Phát
C.HNO5322,21.024439,105.856232,Hoan Kiem,Hà Nội	,Phường Cửa Nam,Thành phố Hà Nội,,
C.HNO5323,20.907383,105.577202,Chuong My,Hòa Bình,Xã Xuân Mai,Thành phố Hà Nội,,
C.HNO5324,20.956028,105.795776,Ha Dong,Hà Nội	,Phường Kiến Hưng,Thành phố Hà Nội,,
C.HNO5325,20.983561,105.808685,Thanh Tri,Hà Nội	,Phường Thanh Liệt,Thành phố Hà Nội,,
C.HNO5326,9.333593,103.333595,Phu Quoc,Kiên Giang,Đặc khu Thổ Châu,Tỉnh An Giang,Mtay,Hồng Phát
C.HNO5327,9.333594,103.333595,Phu Quoc,Kiên Giang,Đặc khu Thổ Châu,Tỉnh An Giang,Mtay,Hồng Phát
C.HNO5331,20.98608,105.829788,Hoang Mai,Hà Nội	,Phường Phương Liệt,Thành phố Hà Nội,,
C.HNO5332,9.333599,103.333595,Phu Quoc,Kiên Giang,Đặc khu Thổ Châu,Tỉnh An Giang,Mtay,Hồng Phát
C.HNO5333,21.175945,105.890152,Dong Anh,Hà Nội	,Xã Thư Lâm,Thành phố Hà Nội,,
C.HNO5334,21.036667,105.75547,Nam Tu Liem,Hà Nội	,Phường Xuân Phương,Thành phố Hà Nội,,
C.HNO5335,21.178068,105.86525,Dong Anh,Hà Nội	,Xã Thư Lâm,Thành phố Hà Nội,,
C.HNO5336,20.970201,105.76786,Ha Dong,Hà Nội	,Phường Hà Đông,Thành phố Hà Nội,,
C.HNO5339,21.059895,105.964821,Gia Lam,Hà Nội	,Xã Phù Đổng,Thành phố Hà Nội,,
C.HNO5340,21.077991,105.937653,Gia Lam,Hà Nội	,Xã Phù Đổng,Thành phố Hà Nội,,
C.HNO5341,21.1082,105.691307,Dan Phuong,Hà Nội	,Xã Ô Diên,Thành phố Hà Nội,,
C.HNO5342,20.94252,105.805496,Thanh Tri,Hà Nội	,Xã Đại Thanh,Thành phố Hà Nội,,
C.HNO5345,9.333612,103.333611,Phu Quoc,Kiên Giang,Đặc khu Thổ Châu,Tỉnh An Giang,Mtay,Hồng Phát
C.HNO5346,9.333613,103.333611,Phu Quoc,Kiên Giang,Đặc khu Thổ Châu,Tỉnh An Giang,Mtay,Hồng Phát
C.HNO5347,21.279053,105.764481,Soc Son,Vĩnh Phúc,Xã Kim Anh,Thành phố Hà Nội,,
C.HNO5348,21.07469,105.930885,Gia Lam,Hà Nội	,Xã Phù Đổng,Thành phố Hà Nội,,
C.HNO5349,21.035469,105.93927,Gia Lam,Hà Nội	,Xã Gia Lâm,Thành phố Hà Nội,,
C.HNO5350,21.271429,105.850517,Soc Son,Hà Nội	,Xã Sóc Sơn,Thành phố Hà Nội,,
C.HNO5351,21.062281,105.875053,Long Bien,Hà Nội	,Phường Bồ Đề,Thành phố Hà Nội,,
C.HNO5353,21.154339,105.830452,Dong Anh,Vĩnh Phúc,Xã Phúc Thịnh,Thành phố Hà Nội,,
C.HNO5356,20.99958,105.785408,Nam Tu Liem,Hà Nội	,Phường Đại Mỗ,Thành phố Hà Nội,,
C.HNO5358,20.99861,105.885719,Hoang Mai,Hà Nội	,Phường Vĩnh Hưng,Thành phố Hà Nội,,
C.HNO5359,21.198175,105.85154,Soc Son,Vĩnh Phúc,Xã Sóc Sơn,Thành phố Hà Nội,,
C.HNO5361,9.333628,103.333626,Phu Quoc,Kiên Giang,Đặc khu Thổ Châu,Tỉnh An Giang,Mtay,Hồng Phát
C.HNO5365,20.993,105.887802,Hoang Mai,Hà Nội	,Phường Vĩnh Hưng,Thành phố Hà Nội,,
C.HNO5367,9.333634,103.333633,Phu Quoc,Kiên Giang,Đặc khu Thổ Châu,Tỉnh An Giang,Mtay,Hồng Phát
C.HNO5370,9.333637,103.333633,Phu Quoc,Kiên Giang,Đặc khu Thổ Châu,Tỉnh An Giang,Mtay,Hồng Phát
C.HNO5377,19.471478,105.793579,Tinh Gia,Thanh Hóa,Phường Hải Lĩnh,Tỉnh Thanh Hoá,,
C.HNO5385,19.804823,105.771561,Thanh Hoa,Thanh Hóa,Phường Hạc Thành,Tỉnh Thanh Hoá,,
C.HNO5387,9.333654,103.333656,Phu Quoc,Kiên Giang,Đặc khu Thổ Châu,Tỉnh An Giang,Mtay,Hồng Phát
C.HNO5388,19.879553,105.805222,Hoang Hoa,Thanh Hóa,Xã Hoằng Giang,Tỉnh Thanh Hoá,,
C.HNO5391,19.832109,105.922569,Hoang Hoa,Thanh Hóa,Xã Hoằng Thanh,Tỉnh Thanh Hoá,,
C.HNO5392,9.333659,103.333656,Phu Quoc,Kiên Giang,Đặc khu Thổ Châu,Tỉnh An Giang,Mtay,Hồng Phát
C.HNO5394,9.333661,103.333664,Phu Quoc,Kiên Giang,Đặc khu Thổ Châu,Tỉnh An Giang,Mtay,Hồng Phát
C.HNO5395,9.333662,103.333664,Phu Quoc,Kiên Giang,Đặc khu Thổ Châu,Tỉnh An Giang,Mtay,Hồng Phát
C.HNO5396,19.852291,105.850807,Hoang Hoa,Thanh Hóa,Xã Hoằng Hoá,Tỉnh Thanh Hoá,,
C.HNO5397,9.333664,103.333664,Phu Quoc,Kiên Giang,Đặc khu Thổ Châu,Tỉnh An Giang,Mtay,Hồng Phát
C.HNO5400,19.634027,105.593002,Nhu Thanh,Thanh Hóa,Xã Như Thanh,Tỉnh Thanh Hoá,,
C.HNO5403,9.33367,103.333672,Phu Quoc,Kiên Giang,Đặc khu Thổ Châu,Tỉnh An Giang,Mtay,Hồng Phát
C.HNO5407,9.333674,103.333672,Phu Quoc,Kiên Giang,Đặc khu Thổ Châu,Tỉnh An Giang,Mtay,Hồng Phát
C.HNO5409,19.376024,105.736458,Tinh Gia,Thanh Hóa,Phường Trúc Lâm,Tỉnh Thanh Hoá,,
C.HNO5410,19.435188,105.765617,Tinh Gia,Thanh Hóa,Phường Đào Duy Từ,Tỉnh Thanh Hoá,,
C.HNO5411,19.52026,105.748459,Tinh Gia,Thanh Hóa,Xã Các Sơn,Tỉnh Thanh Hoá,,
C.HNO5414,19.656269,105.616661,Nhu Thanh,Thanh Hóa,Xã Mậu Lâm,Tỉnh Thanh Hoá,,
C.HNO5424,19.820564,105.687332,Dong Son,Thanh Hóa,Phường Đông Sơn,Tỉnh Thanh Hoá,,
C.HNO5425,9.333692,103.333694,Phu Quoc,Kiên Giang,Đặc khu Thổ Châu,Tỉnh An Giang,Mtay,Hồng Phát
C.HNO5431,9.333698,103.333694,Phu Quoc,Kiên Giang,Đặc khu Thổ Châu,Tỉnh An Giang,Mtay,Hồng Phát
C.HNO5439,19.814152,105.771461,Thanh Hoa,Thanh Hóa,Phường Hạc Thành,Tỉnh Thanh Hoá,,
C.HNO5442,9.333709,103.33371,Phu Quoc,Kiên Giang,Đặc khu Thổ Châu,Tỉnh An Giang,Mtay,Hồng Phát
C.HNO5445,9.333712,103.33371,Phu Quoc,Kiên Giang,Đặc khu Thổ Châu,Tỉnh An Giang,Mtay,Hồng Phát
C.HNO5447,9.333714,103.333717,Phu Quoc,Kiên Giang,Đặc khu Thổ Châu,Tỉnh An Giang,Mtay,Hồng Phát
C.HNO5449,19.452765,105.783478,Tinh Gia,Thanh Hóa,Phường Tĩnh Gia,Tỉnh Thanh Hoá,,
C.HNO5450,19.908806,105.629684,Thieu Hoa,Thanh Hóa,Xã Thiệu Tiến,Tỉnh Thanh Hoá,,
C.HNO5451,9.333718,103.333717,Phu Quoc,Kiên Giang,Đặc khu Thổ Châu,Tỉnh An Giang,Mtay,Hồng Phát
C.HNO5452,19.82548,105.876411,Hoang Hoa,Thanh Hóa,Xã Hoằng Châu,Tỉnh Thanh Hoá,,
C.HNO5458,20.060921,105.617699,Vinh Loc,Thanh Hóa,Xã Vĩnh Lộc,Tỉnh Thanh Hoá,,
C.HNO5464,9.333731,103.333733,Phu Quoc,Kiên Giang,Đặc khu Thổ Châu,Tỉnh An Giang,Mtay,Hồng Phát
C.HNO5465,19.804756,105.750511,Thanh Hoa,Thanh Hóa,Phường Đông Sơn,Tỉnh Thanh Hoá,,
C.HNO5468,9.333735,103.333733,Phu Quoc,Kiên Giang,Đặc khu Thổ Châu,Tỉnh An Giang,Mtay,Hồng Phát
C.HNO5471,9.333738,103.33374,Phu Quoc,Kiên Giang,Đặc khu Thổ Châu,Tỉnh An Giang,Mtay,Hồng Phát
C.HNO5473,19.583719,105.761719,Tinh Gia,Thanh Hóa,Phường Ngọc Sơn,Tỉnh Thanh Hoá,,
C.HNO5474,19.747324,105.89637,Sam Son,Thanh Hóa,Phường Sầm Sơn,Tỉnh Thanh Hoá,,
C.HNO5469,9.333736,103.333733,Phu Quoc,Kiên Giang,Đặc khu Thổ Châu,Tỉnh An Giang,Mtay,Hồng Phát
C.HNO5476,9.333743,103.33374,Phu Quoc,Kiên Giang,Đặc khu Thổ Châu,Tỉnh An Giang,Mtay,Hồng Phát
C.HNO5481,9.333748,103.333748,Phu Quoc,Kiên Giang,Đặc khu Thổ Châu,Tỉnh An Giang,Mtay,Hồng Phát
C.HNO5484,19.789112,105.78759,Thanh Hoa,Thanh Hóa,Phường Hạc Thành,Tỉnh Thanh Hoá,,
C.HNO5487,19.828442,105.926147,Hoang Hoa,Thanh Hóa,Xã Hoằng Thanh,Tỉnh Thanh Hoá,,
C.HNO5489,19.799129,105.883766,Hoang Hoa,Thanh Hóa,Xã Hoằng Châu,Tỉnh Thanh Hoá,,
C.HNO5492,19.97121,105.646851,Yen Dinh,Thanh Hóa,Xã Yên Định,Tỉnh Thanh Hoá,,
C.HNO5495,19.813929,105.76033,Thanh Hoa,Thanh Hóa,Phường Hạc Thành,Tỉnh Thanh Hoá,,
C.HNO5496,9.333763,103.333763,Phu Quoc,Kiên Giang,Đặc khu Thổ Châu,Tỉnh An Giang,Mtay,Hồng Phát
C.HNO5497,19.435701,105.775291,Tinh Gia,Thanh Hóa,Phường Đào Duy Từ,Tỉnh Thanh Hoá,,
C.HNO5498,21.021,105.777283,Nam Tu Liem,Hà Nội	,Phường Từ Liêm,Thành phố Hà Nội,,
C.HNO5499,9.333766,103.333763,Phu Quoc,Kiên Giang,Đặc khu Thổ Châu,Tỉnh An Giang,Mtay,Hồng Phát
C.HNO5500,19.837761,105.604378,Trieu Son,Thanh Hóa,Xã Triệu Sơn,Tỉnh Thanh Hoá,,
C.HNO5502,9.333769,103.333771,Phu Quoc,Kiên Giang,Đặc khu Thổ Châu,Tỉnh An Giang,Mtay,Hồng Phát
C.HNO5504,9.333771,103.333771,Phu Quoc,Kiên Giang,Đặc khu Thổ Châu,Tỉnh An Giang,Mtay,Hồng Phát
C.HNO5505,21.049932,105.879402,Long Bien,Hà Nội	,Phường Bồ Đề,Thành phố Hà Nội,,
C.HNO5506,20.810539,105.852821,Thuong Tin,Hà Nội	,Xã Thượng Phúc,Thành phố Hà Nội,,
C.HNO5507,9.333774,103.333771,Phu Quoc,Kiên Giang,Đặc khu Thổ Châu,Tỉnh An Giang,Mtay,Hồng Phát
C.HNO5509,19.78714,105.784912,Thanh Hoa,Thanh Hóa,Phường Hạc Thành,Tỉnh Thanh Hoá,,
C.HNO5510,20.999754,105.659225,Quoc Oai,Hà Nội	,Xã Quốc Oai,Thành phố Hà Nội,,
C.HNO5515,21.14341,105.85466,Dong Anh,Hà Nội	,Xã Đông Anh,Thành phố Hà Nội,,
C.HNO5516,9.333783,103.333786,Phu Quoc,Kiên Giang,Đặc khu Thổ Châu,Tỉnh An Giang,Mtay,Hồng Phát
C.HNO5517,20.231386,104.938637,Quan Son,Thanh Hóa,Xã Tam Lư,Tỉnh Thanh Hoá,,
C.HNO5519,19.802134,105.678864,Dong Son,Thanh Hóa,Phường Đông Sơn,Tỉnh Thanh Hoá,,
C.HNO5523,9.33379,103.333794,Phu Quoc,Kiên Giang,Đặc khu Thổ Châu,Tỉnh An Giang,Mtay,Hồng Phát
C.HNO5524,9.333791,103.333794,Phu Quoc,Kiên Giang,Đặc khu Thổ Châu,Tỉnh An Giang,Mtay,Hồng Phát
C.HNO5527,19.52478,105.739235,Tinh Gia,Thanh Hóa,Xã Các Sơn,Tỉnh Thanh Hoá,,
C.HNO5529,9.333796,103.333794,Phu Quoc,Kiên Giang,Đặc khu Thổ Châu,Tỉnh An Giang,Mtay,Hồng Phát
C.HNO5530,9.333797,103.333794,Phu Quoc,Kiên Giang,Đặc khu Thổ Châu,Tỉnh An Giang,Mtay,Hồng Phát
